site_id,site_slug,site_name,device_id,device_name,role_name,role_slug,model,model_slug,manufacturer,status,url
207,extrema,Extrema,3527,BRFFEXACAM012-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3527/
207,extrema,Extrema,3525,BRFFEXACAM013-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3525/
207,extrema,Extrema,3526,BRFFEXACAM013-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3526/
207,extrema,Extrema,3521,BRFFEXACAM014-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3521/
207,extrema,Extrema,3524,BRFFEXACAM015-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3524/
207,extrema,Extrema,3510,BRFFEXACAM016-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3510/
207,extrema,Extrema,7792,BRFFEXACAM018-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7792/
207,extrema,Extrema,7793,BRFFEXACAM019-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7793/
207,extrema,Extrema,8453,BRFFEXACAM020-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8453/
207,extrema,Extrema,7619,BRFFEXACAM021-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7619/
207,extrema,Extrema,7618,BRFFEXACAM022-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7618/
207,extrema,Extrema,33702,BRFFEXACAM024-1,Access Cameras,access-cameras,ICX7150-24F,icx7150-24f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33702/
207,extrema,Extrema,3522,BRFFEXACAM025-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3522/
207,extrema,Extrema,33705,BRFFEXACAM028-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33705/
207,extrema,Extrema,33976,BRFFEXACAM029-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33976/
207,extrema,Extrema,33977,BRFFEXACAM030-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33977/
207,extrema,Extrema,33978,BRFFEXACAM031-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33978/
207,extrema,Extrema,33979,BRFFEXACAM032-1,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33979/
207,extrema,Extrema,33980,BRFFEXACAM033-1,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33980/
207,extrema,Extrema,702631,BRFFEXACAM034-1,Access Cameras,access-cameras,ICX7150-C12,icx7150-c12,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/702631/
207,extrema,Extrema,33982,BRFFEXACAM035-1,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/33982/
207,extrema,Extrema,9539,BRFFEXACP017-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9539/
207,extrema,Extrema,20718,BRFFEXACP018-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/20718/
207,extrema,Extrema,7667,BRFFEXACP019-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7667/
207,extrema,Extrema,9951,BRFFEXACP020-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9951/
207,extrema,Extrema,3463,BRFFEXCCAM001-1,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3463/
207,extrema,Extrema,3464,BRFFEXCCAM001-2,Core Cameras,core-cameras,ICX7450-48F,icx7450-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3464/
207,extrema,Extrema,3515,BRFFEXDCAM026-1,Distribution Cameras,distribution-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/3515/
207,extrema,Extrema,7616,BRFFEXDCAM027-1,Distribution Cameras,distribution-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7616/
207,extrema,Extrema,702632,FEK3810V2A1,Access Cameras,access-cameras,ICX7150-C12,icx7150-c12,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/702632/
207,extrema,Extrema,702633,FEK3810V2CH,Access Cameras,access-cameras,ICX7150-C12,icx7150-c12,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/702633/
207,extrema,Extrema,33981,FMF3821R0H7,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/33981/
615,peli01,FBM Lima,528770,PEFFLIACAM001-1,Access Cameras,access-cameras,ICX 7550-48F,icx-7550-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/528770/
615,peli01,FBM Lima,528768,PEFFLICCAM001-1,Core Cameras,core-cameras,ICX 7550-48F,icx-7550-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/528768/
615,peli01,FBM Lima,528769,PEFFLICCAM001-2,Core Cameras,core-cameras,ICX 7550-48F,icx-7550-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/528769/
158,feira-de-santana,Feira de Santana,10108,BRSCFSACAM001-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10108/
158,feira-de-santana,Feira de Santana,265200,BRSCFSACAM002-1,Access Cameras,access-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/265200/
158,feira-de-santana,Feira de Santana,394240,BRSCFSACAM003-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/394240/
158,feira-de-santana,Feira de Santana,35175,BRSCFSACP001-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/35175/
158,feira-de-santana,Feira de Santana,265982,BRSCFSACP002-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/265982/
158,feira-de-santana,Feira de Santana,8186,BRSCFSACP003-1,Access Switch,access-switch,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/8186/
158,feira-de-santana,Feira de Santana,10107,BRSCFSCCAM001-1,Core Cameras,core-cameras,ICX7150-24-POE,icx7150-24-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10107/
619,ff-ba02,FF BA02,614690,BRFFBAACAM001-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614690/
619,ff-ba02,FF BA02,614683,BRFFBAACAM002-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614683/
619,ff-ba02,FF BA02,623114,BRFFBAACAM003-1,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/623114/
619,ff-ba02,FF BA02,547178,BRFFBAACAM004-1,Access Cameras,access-cameras,ICX8200-24P-POE,icx8200-24p-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/547178/
619,ff-ba02,FF BA02,547177,BRFFBAACAM005-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/547177/
619,ff-ba02,FF BA02,614691,BRFFBAACAM006-1,Access Cameras,access-cameras,ICX8200-48ZP2-POE,icx8200-48zp2-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614691/
619,ff-ba02,FF BA02,614688,BRFFBAACAM007-1,Access Cameras,access-cameras,ICX7150-48ZP,icx7150-48zp,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614688/
619,ff-ba02,FF BA02,410488,BRFFBAACAM007-2,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410488/
619,ff-ba02,FF BA02,614686,BRFFBAACAM008-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614686/
619,ff-ba02,FF BA02,410490,BRFFBAACAM009-1,Access Cameras,access-cameras,ICX7150-48P,icx7150-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410490/
619,ff-ba02,FF BA02,614692,BRFFBAACAM010-1,Access Cameras,access-cameras,ICX8200-48P,icx8200-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614692/
619,ff-ba02,FF BA02,410487,BRFFBAACAM011-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410487/
619,ff-ba02,FF BA02,614681,BRFFBAACAM012-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614681/
619,ff-ba02,FF BA02,614685,BRFFBAACAM013-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614685/
619,ff-ba02,FF BA02,410486,BRFFBAACAM014-1,Access Cameras,access-cameras,ICX7150-48P,icx7150-48p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410486/
619,ff-ba02,FF BA02,547174,BRFFBAACAM015-1,Access Cameras,access-cameras,ICX8200-24P,icx8200-24p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/547174/
619,ff-ba02,FF BA02,614687,BRFFBAACAM016-1,Access Cameras,access-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614687/
619,ff-ba02,FF BA02,410500,BRFFBAACAM017-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410500/
619,ff-ba02,FF BA02,614689,BRFFBAACAM018-1,Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614689/
619,ff-ba02,FF BA02,410495,BRFFBACCAM001-1,Core Cameras,core-cameras,ICX7550-48F,icx7550-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410495/
619,ff-ba02,FF BA02,410494,BRFFBACCAM001-2,Core Cameras,core-cameras,ICX7550-48F,icx7550-48f,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/410494/
619,ff-ba02,FF BA02,614682,BRFFBADCAM001-1,Distribution Cameras,distribution-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614682/
619,ff-ba02,FF BA02,614684,BRFFBADCAM001-2,Distribution Cameras,distribution-cameras,ICX7150-48Z-HPOE,icx7150-48z-hpoe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/614684/
619,ff-ba02,FF BA02,408422,FEK3804W2HV,Access Cameras,access-cameras,ICX7150-C12,icx7150-c12,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/408422/
619,ff-ba02,FF BA02,697873,FNH5034W1BC,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697873/
619,ff-ba02,FF BA02,697850,FNH5034W140,Access Switch,access-switch,ICX8200-48P,icx8200-48p,Ruckus,Offline,http://netbox.adminml.com/dcim/devices/697850/
619,ff-ba02,FF BA02,408424,Ruckus ICX7150-C12-POE (408424),Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Inventário,http://netbox.adminml.com/dcim/devices/408424/
619,ff-ba02,FF BA02,410503,Ruckus ICX7150-C12-POE (410503),Access Cameras,access-cameras,ICX7150-C12-POE,icx7150-c12-poe,Ruckus,Inventário,http://netbox.adminml.com/dcim/devices/410503/
74,lauro-de-freitas,FF Bahia,2262,BRFFLFACAM002-1,Access Cameras,access-cameras,ICX7150-C08P,icx-7150-c08p,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2262/
74,lauro-de-freitas,FF Bahia,376872,BRFFLFACAM002-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/376872/
74,lauro-de-freitas,FF Bahia,2263,BRFFLFACAM003-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2263/
74,lauro-de-freitas,FF Bahia,2264,BRFFLFACAM004-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2264/
74,lauro-de-freitas,FF Bahia,2265,BRFFLFACAM005-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2265/
74,lauro-de-freitas,FF Bahia,2266,BRFFLFACAM006-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2266/
74,lauro-de-freitas,FF Bahia,2268,BRFFLFACAM008-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2268/
74,lauro-de-freitas,FF Bahia,2269,BRFFLFACAM009-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2269/
74,lauro-de-freitas,FF Bahia,2270,BRFFLFACAM010-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/2270/
74,lauro-de-freitas,FF Bahia,6263,BRFFLFACAM011-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6263/
74,lauro-de-freitas,FF Bahia,6264,BRFFLFACAM011-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6264/
74,lauro-de-freitas,FF Bahia,6834,BRFFLFACAM012-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6834/
74,lauro-de-freitas,FF Bahia,7081,BRFFLFACAM012-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7081/
74,lauro-de-freitas,FF Bahia,6831,BRFFLFACAM013-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6831/
74,lauro-de-freitas,FF Bahia,6832,BRFFLFACAM013-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6832/
74,lauro-de-freitas,FF Bahia,7276,BRFFLFACAM014-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7276/
74,lauro-de-freitas,FF Bahia,7277,BRFFLFACAM014-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7277/
74,lauro-de-freitas,FF Bahia,7304,BRFFLFACAM015-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7304/
74,lauro-de-freitas,FF Bahia,7305,BRFFLFACAM016-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7305/
74,lauro-de-freitas,FF Bahia,7306,BRFFLFACAM017-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7306/
74,lauro-de-freitas,FF Bahia,7307,BRFFLFACAM018-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7307/
74,lauro-de-freitas,FF Bahia,7308,BRFFLFACAM019-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7308/
74,lauro-de-freitas,FF Bahia,7560,BRFFLFACAM019-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7560/
74,lauro-de-freitas,FF Bahia,7309,BRFFLFACAM020-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7309/
74,lauro-de-freitas,FF Bahia,7561,BRFFLFACAM020-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7561/
74,lauro-de-freitas,FF Bahia,7310,BRFFLFACAM021-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7310/
74,lauro-de-freitas,FF Bahia,7563,BRFFLFACAM021-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7563/
74,lauro-de-freitas,FF Bahia,7311,BRFFLFACAM022-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7311/
74,lauro-de-freitas,FF Bahia,7570,BRFFLFACAM022-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7570/
74,lauro-de-freitas,FF Bahia,6833,BRFFLFACAM023-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/6833/
74,lauro-de-freitas,FF Bahia,7082,BRFFLFACAM023-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7082/
74,lauro-de-freitas,FF Bahia,702129,BRFFLFACAM024-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/702129/
74,lauro-de-freitas,FF Bahia,7571,BRFFLFACAM025-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7571/
74,lauro-de-freitas,FF Bahia,710794,BRFFLFACAM025-2,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/710794/
74,lauro-de-freitas,FF Bahia,7625,BRFFLFACAM026-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7625/
74,lauro-de-freitas,FF Bahia,7626,BRFFLFACAM026-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/7626/
74,lauro-de-freitas,FF Bahia,9700,BRFFLFACAM027-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9700/
74,lauro-de-freitas,FF Bahia,9944,BRFFLFACAM028-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9944/
74,lauro-de-freitas,FF Bahia,9945,BRFFLFACAM028-2,Access Cameras,access-cameras,ICX7150-48PF,icx7150-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/9945/
74,lauro-de-freitas,FF Bahia,34161,BRFFLFACAM040-1,Access Cameras,access-cameras,ICX7150-48-POEF,icx7150-48-poef,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34161/
74,lauro-de-freitas,FF Bahia,29465,BRFFLFACAM041-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/29465/
74,lauro-de-freitas,FF Bahia,34080,BRFFLFACAM042-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34080/
74,lauro-de-freitas,FF Bahia,34081,BRFFLFACAM043-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34081/
74,lauro-de-freitas,FF Bahia,34082,BRFFLFACAM044-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34082/
74,lauro-de-freitas,FF Bahia,34079,BRFFLFACAM045-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34079/
74,lauro-de-freitas,FF Bahia,34091,BRFFLFACAM046-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34091/
74,lauro-de-freitas,FF Bahia,34083,BRFFLFACAM047-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34083/
74,lauro-de-freitas,FF Bahia,34085,BRFFLFACAM048-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34085/
74,lauro-de-freitas,FF Bahia,34086,BRFFLFACAM049-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34086/
74,lauro-de-freitas,FF Bahia,34087,BRFFLFACAM050-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34087/
74,lauro-de-freitas,FF Bahia,34089,BRFFLFACAM051-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34089/
74,lauro-de-freitas,FF Bahia,34088,BRFFLFACAM052-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/34088/
74,lauro-de-freitas,FF Bahia,10514,BRFFLFACAM053-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/10514/
74,lauro-de-freitas,FF Bahia,35545,BRFFLFACAM054-1,Access Cameras,access-cameras,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/35545/
74,lauro-de-freitas,FF Bahia,702131,BRFFLFACAM055-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/702131/
74,lauro-de-freitas,FF Bahia,702127,BRFFLFACAM056-1,Access Cameras,access-cameras,ICX8200-48PF,icx8200-48pf,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/702127/
74,lauro-de-freitas,FF Bahia,1982,BRFFLFACP002-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/1982/
74,lauro-de-freitas,FF Bahia,151407,BRFFLFACP033-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/151407/
74,lauro-de-freitas,FF Bahia,31011,BRFFLFACP037-1,Access Switch,access-switch,ICX7150-C08-POE,icx7150-c08-poe,Ruckus,Ativo,http://netbox.adminml.com/dcim/devices/31011/
